sentence_id,token,tag
365,Kuala,O
365,Lumpur,O
365,",",O
365,Fatima,B-PER
365,gave,O
365,a,O
365,keynote,O
365,speech,O
365,.,O
366,Although,O
366,Kadra,B-PER
366,was,O
366,nervous,O
366,",",O
366,she,O
366,performed,O
366,well,O
366,.,O
367,During,O
367,yesterday,O
367,',O
367,s,O
367,meeting,O
367,",",O
367,Johannes,B-PER
367,brought,O
367,up,O
367,an,O
367,interesting,O
367,point,O
367,.,O
368,This,O
368,is,O
368,Pedro,B-PER
368,",",O
368,our,O
368,new,O
368,team,O
368,member,O
368,.,O
369,Mohamed,B-PER
369,introduced,O
369,احمد,B-PER
369,as,O
369,the,O
369,lead,O
369,consultant,O
369,on,O
369,the,O
369,project,O
369,.,O
370,While,O
370,the,O
370,proposal,O
370,was,O
370,being,O
370,finalized,O
370,by,O
370,the,O
370,marketing,O
370,team,O
370,",",O
370,Kagiso,B-PER
370,",",O
370,who,O
370,had,O
370,just,O
370,returned,O
370,from,O
370,Singapore,O
370,",",O
370,raised,O
370,an,O
370,objection,O
370,.,O
371,Abdo,B-PER
371,introduced,O
371,Youssef,B-PER
371,as,O
371,the,O
371,lead,O
371,consultant,O
371,on,O
371,the,O
371,project,O
371,.,O
372,After,O
372,the,O
372,interview,O
372,",",O
372,we,O
372,offered,O
372,Ifrah,B-PER
372,the,O
372,position,O
372,.,O
373,During,O
373,yesterday,O
373,',O
373,s,O
373,meeting,O
373,",",O
373,Petrus,B-PER
373,brought,O
373,up,O
373,an,O
373,interesting,O
373,point,O
373,.,O
374,After,O
374,the,O
374,interview,O
374,",",O
374,we,O
374,offered,O
374,احمد,B-PER
374,the,O
374,position,O
374,.,O
375,During,O
375,yesterday,O
375,',O
375,s,O
375,meeting,O
375,",",O
375,Emmanuel,B-PER
375,brought,O
375,up,O
375,an,O
375,interesting,O
375,point,O
375,.,O
376,My,O
376,name,O
376,is,O
376,Amr,B-PER
376,.,O
377,What,O
377,did,O
377,Sara,B-PER
377,say,O
377,about,O
377,the,O
377,proposal,O
377,yesterday,O
377,?,O
378,The,O
378,final,O
378,report,O
378,was,O
378,prepared,O
378,by,O
378,Lerato,B-PER
378,.,O
379,Egide,B-PER
379,said,O
379,that,O
379,Nshimirimana,B-PER
379,might,O
379,be,O
379,late,O
379,due,O
379,to,O
379,traffic,O
379,.,O
380,Everyone,O
380,was,O
380,waiting,O
380,for,O
380,Sara,B-PER
380,to,O
380,arrive,O
380,.,O
381,While,O
381,the,O
381,proposal,O
381,was,O
381,being,O
381,finalized,O
381,by,O
381,the,O
381,marketing,O
381,team,O
381,",",O
381,Abdo,B-PER
381,",",O
381,who,O
381,had,O
381,just,O
381,returned,O
381,from,O
381,Singapore,O
381,",",O
381,raised,O
381,an,O
381,objection,O
381,.,O
382,Although,O
382,Rachid,B-PER
382,was,O
382,nervous,O
382,",",O
382,she,O
382,performed,O
382,well,O
382,.,O
383,Although,O
383,Nasteho,B-PER
383,was,O
383,nervous,O
383,",",O
383,she,O
383,performed,O
383,well,O
383,.,O
384,The,O
384,consultant,O
384,who,O
384,was,O
384,hired,O
384,byFestus,O
384,recommended,O
384,a,O
384,new,O
384,tool,O
384,.,O
385,This,O
385,is,O
385,Zanele,B-PER
385,",",O
385,our,O
385,new,O
385,team,O
385,member,O
385,.,O
386,I,O
386,met,O
386,Kofi,B-PER
386,and,O
386,Gifty,B-PER
386,at,O
386,the,O
386,workshop,O
386,in,O
386,Jakarta,O
386,.,O
387,Stephen,B-PER
387,",",O
387,the,O
387,regional,O
387,director,O
387,",",O
387,approved,O
387,the,O
387,budget,O
387,.,O
388,Can,O
388,you,O
388,schedule,O
388,a,O
388,meeting,O
388,with,O
388,Sara,B-PER
388,next,O
388,week,O
388,?,O
389,Nobody,O
389,expected,O
389,Safiatou,B-PER
389,to,O
389,handle,O
389,the,O
389,crisis,O
389,so,O
389,well,O
389,.,O
390,The,O
390,consultant,O
390,who,O
390,was,O
390,hired,O
390,byJohannes,O
390,recommended,O
390,a,O
390,new,O
390,tool,O
390,.,O
391,Although,O
391,Loide,B-PER
391,was,O
391,nervous,O
391,",",O
391,she,O
391,performed,O
391,well,O
391,.,O
392,Imen,B-PER
392,and,O
392,his,O
392,colleague,O
392,Ahlem,B-PER
392,handled,O
392,the,O
392,presentation,O
392,together,O
392,.,O
393,Sawadogo,B-PER
393,",",O
393,the,O
393,regional,O
393,director,O
393,",",O
393,approved,O
393,the,O
393,budget,O
393,.,O
394,Idil,B-PER
394,and,O
394,his,O
394,colleague,O
394,Djama,B-PER
394,handled,O
394,the,O
394,presentation,O
394,together,O
394,.,O
395,Selma,B-PER
395,said,O
395,that,O
395,Johannes,B-PER
395,might,O
395,be,O
395,late,O
395,due,O
395,to,O
395,traffic,O
395,.,O
396,Although,O
396,Mohamed,B-PER
396,was,O
396,nervous,O
396,",",O
396,she,O
396,performed,O
396,well,O
396,.,O
397,What,O
397,did,O
397,أم,B-PER
397,say,O
397,about,O
397,the,O
397,proposal,O
397,yesterday,O
397,?,O
398,Luzia,B-PER
398,said,O
398,that,O
398,Osvaldo,B-PER
398,might,O
398,be,O
398,late,O
398,due,O
398,to,O
398,traffic,O
398,.,O
399,The,O
399,person,O
399,you,O
399,spoke,O
399,to,O
399,earlier,O
399,",",O
399,حنين,B-PER
399,",",O
399,will,O
399,send,O
399,the,O
399,report,O
399,.,O
400,Nobody,O
400,expected,O
400,Umar,B-PER
400,to,O
400,handle,O
400,the,O
400,crisis,O
400,so,O
400,well,O
400,.,O
401,The,O
401,consultant,O
401,who,O
401,was,O
401,hired,O
401,byTebogo,O
401,recommended,O
401,a,O
401,new,O
401,tool,O
401,.,O
402,Nobody,O
402,expected,O
402,Kefilwe,B-PER
402,to,O
402,handle,O
402,the,O
402,crisis,O
402,so,O
402,well,O
402,.,O
403,This,O
403,is,O
403,Saredo,B-PER
403,",",O
403,our,O
403,new,O
403,team,O
403,member,O
403,.,O
404,My,O
404,name,O
404,is,O
404,ملاك,B-PER
404,.,O
405,Nour,B-PER
405,",",O
405,the,O
405,new,O
405,project,O
405,manager,O
405,",",O
405,presented,O
405,the,O
405,budget,O
405,.,O
406,Marwa,B-PER
406,",",O
406,the,O
406,new,O
406,project,O
406,manager,O
406,",",O
406,presented,O
406,the,O
406,budget,O
406,.,O
407,While,O
407,the,O
407,proposal,O
407,was,O
407,being,O
407,finalized,O
407,by,O
407,the,O
407,marketing,O
407,team,O
407,",",O
407,Gorata,B-PER
407,",",O
407,who,O
407,had,O
407,just,O
407,returned,O
407,from,O
407,Singapore,O
407,",",O
407,raised,O
407,an,O
407,objection,O
407,.,O
408,Albertina,B-PER
408,introduced,O
408,Erastus,B-PER
408,as,O
408,the,O
408,lead,O
408,consultant,O
408,on,O
408,the,O
408,project,O
408,.,O
409,The,O
409,final,O
409,report,O
409,was,O
409,prepared,O
409,by,O
409,Emmanuel,B-PER
409,.,O
410,Both,O
410,Mireille,B-PER
410,and,O
410,Franck,B-PER
410,have,O
410,extensive,O
410,experience,O
410,in,O
410,logistics,O
410,.,O
411,It,O
411,was,O
411,أم,B-PER
411,who,O
411,finalized,O
411,the,O
411,agreement,O
411,.,O
412,The,O
412,woman,O
412,seen,O
412,talking,O
412,to,O
412,Selma,B-PER
412,was,O
412,the,O
412,CEO,O
412,.,O
413,I,O
413,met,O
413,Serge,B-PER
413,and,O
413,Flore,B-PER
413,at,O
413,the,O
413,workshop,O
413,in,O
413,Jakarta,O
413,.,O
414,The,O
414,person,O
414,you,O
414,spoke,O
414,to,O
414,earlier,O
414,",",O
414,Youssef,B-PER
414,",",O
414,will,O
414,send,O
414,the,O
414,report,O
414,.,O
415,Yacouba,B-PER
415,",",O
415,the,O
415,new,O
415,project,O
415,manager,O
415,",",O
415,presented,O
415,the,O
415,budget,O
415,.,O
416,I,O
416,met,O
416,Lebogang,B-PER
416,and,O
416,Mpho,B-PER
416,at,O
416,the,O
416,workshop,O
416,in,O
416,Jakarta,O
416,.,O
417,Both,O
417,محمد,B-PER
417,and,O
417,Hamza,B-PER
417,have,O
417,extensive,O
417,experience,O
417,in,O
417,logistics,O
417,.,O
418,ام,B-PER
418,said,O
418,that,O
418,حنين,B-PER
418,might,O
418,be,O
418,late,O
418,due,O
418,to,O
418,traffic,O
418,.,O
419,Thandeka,B-PER
419,said,O
419,that,O
419,Precious,B-PER
419,might,O
419,be,O
419,late,O
419,due,O
419,to,O
419,traffic,O
419,.,O
420,Although,O
420,Kedir,B-PER
420,was,O
420,nervous,O
420,",",O
420,she,O
420,performed,O
420,well,O
420,.,O
421,While,O
421,the,O
421,proposal,O
421,was,O
421,being,O
421,finalized,O
421,by,O
421,the,O
421,marketing,O
421,team,O
421,",",O
421,Mohamed,B-PER
421,",",O
421,who,O
421,had,O
421,just,O
421,returned,O
421,from,O
421,Singapore,O
421,",",O
421,raised,O
421,an,O
421,objection,O
421,.,O
422,Fatima,B-PER
422,introduced,O
422,Abdullahi,B-PER
422,as,O
422,the,O
422,lead,O
422,consultant,O
422,on,O
422,the,O
422,project,O
422,.,O
423,Nobody,O
423,expected,O
423,احمد,B-PER
423,to,O
423,handle,O
423,the,O
423,crisis,O
423,so,O
423,well,O
423,.,O
424,I,O
424,met,O
424,Ayoub,B-PER
424,and,O
424,Hajar,B-PER
424,at,O
424,the,O
424,workshop,O
424,in,O
424,Jakarta,O
424,.,O
425,After,O
425,the,O
425,interview,O
425,",",O
425,we,O
425,offered,O
425,Mohamed,B-PER
425,the,O
425,position,O
425,.,O
426,At,O
426,the,O
426,annual,O
426,summit,O
426,in,O
426,Kuala,O
426,Lumpur,O
426,",",O
426,Solange,B-PER
426,gave,O
426,a,O
426,keynote,O
426,speech,O
426,.,O
427,My,O
427,name,O
427,is,O
427,Joao,B-PER
427,.,O
428,José,B-PER
428,",",O
428,the,O
428,regional,O
428,director,O
428,",",O
428,approved,O
428,the,O
428,budget,O
428,.,O
429,Can,O
429,you,O
429,schedule,O
429,a,O
429,meeting,O
429,with,O
429,Nthabiseng,B-PER
429,next,O
429,week,O
429,?,O
430,Ester,B-PER
430,and,O
430,his,O
430,colleague,O
430,Hilma,B-PER
430,handled,O
430,the,O
430,presentation,O
430,together,O
430,.,O
431,It,O
431,was,O
431,Catarina,B-PER
431,who,O
431,finalized,O
431,the,O
431,agreement,O
431,.,O
432,Eric,B-PER
432,said,O
432,that,O
432,Laure,B-PER
432,might,O
432,be,O
432,late,O
432,due,O
432,to,O
432,traffic,O
432,.,O
433,What,O
433,did,O
433,Mercy,B-PER
433,say,O
433,about,O
433,the,O
433,proposal,O
433,yesterday,O
433,?,O
434,While,O
434,the,O
434,proposal,O
434,was,O
434,being,O
434,finalized,O
434,by,O
434,the,O
434,marketing,O
434,team,O
434,",",O
434,Meme,B-PER
434,",",O
434,who,O
434,had,O
434,just,O
434,returned,O
434,from,O
434,Singapore,O
434,",",O
434,raised,O
434,an,O
434,objection,O
434,.,O
435,Both,O
435,Nour,B-PER
435,and,O
435,Ali,B-PER
435,have,O
435,extensive,O
435,experience,O
435,in,O
435,logistics,O
435,.,O
436,Although,O
436,Paulus,B-PER
436,was,O
436,nervous,O
436,",",O
436,she,O
436,performed,O
436,well,O
436,.,O
437,The,O
437,person,O
437,you,O
437,spoke,O
437,to,O
437,earlier,O
437,",",O
437,زهرة,B-PER
437,",",O
437,will,O
437,send,O
437,the,O
437,report,O
437,.,O
438,Both,O
438,Bizuayehu,B-PER
438,and,O
438,Jemal,B-PER
438,have,O
438,extensive,O
438,experience,O
438,in,O
438,logistics,O
438,.,O
439,My,O
439,name,O
439,is,O
439,Pierre,B-PER
439,.,O
440,I,O
440,met,O
440,Mpho,B-PER
440,and,O
440,Thato,B-PER
440,at,O
440,the,O
440,workshop,O
440,in,O
440,Jakarta,O
440,.,O
441,Both,O
441,Om,B-PER
441,and,O
441,احمد,B-PER
441,have,O
441,extensive,O
441,experience,O
441,in,O
441,logistics,O
441,.,O
442,The,O
442,person,O
442,you,O
442,spoke,O
442,to,O
442,earlier,O
442,",",O
442,Fati,B-PER
442,",",O
442,will,O
442,send,O
442,the,O
442,report,O
442,.,O
443,The,O
443,final,O
443,report,O
443,was,O
443,prepared,O
443,by,O
443,Woinshet,B-PER
443,.,O
444,It,O
444,was,O
444,Serge,B-PER
444,who,O
444,finalized,O
444,the,O
444,agreement,O
444,.,O
445,During,O
445,yesterday,O
445,',O
445,s,O
445,meeting,O
445,",",O
445,ود,B-PER
445,brought,O
445,up,O
445,an,O
445,interesting,O
445,point,O
445,.,O
446,This,O
446,is,O
446,Fatma,B-PER
446,",",O
446,our,O
446,new,O
446,team,O
446,member,O
446,.,O
447,Helder,B-PER
447,",",O
447,the,O
447,regional,O
447,director,O
447,",",O
447,approved,O
447,the,O
447,budget,O
447,.,O
448,The,O
448,person,O
448,you,O
448,spoke,O
448,to,O
448,earlier,O
448,",",O
448,Ali,B-PER
448,",",O
448,will,O
448,send,O
448,the,O
448,report,O
448,.,O
449,José,B-PER
449,",",O
449,the,O
449,regional,O
449,director,O
449,",",O
449,approved,O
449,the,O
449,budget,O
449,.,O
450,Do,O
450,you,O
450,remember,O
450,when,O
450,Mesfin,B-PER
450,joined,O
450,the,O
450,company,O
450,?,O
451,What,O
451,did,O
451,عبدو,B-PER
451,say,O
451,about,O
451,the,O
451,proposal,O
451,yesterday,O
451,?,O
452,Isn,O
452,',O
452,t,O
452,Mohamed,B-PER
452,presenting,O
452,at,O
452,the,O
452,conference,O
452,?,O
453,My,O
453,name,O
453,is,O
453,Thandeka,B-PER
453,.,O
454,Aina,B-PER
454,",",O
454,the,O
454,new,O
454,project,O
454,manager,O
454,",",O
454,presented,O
454,the,O
454,budget,O
454,.,O
455,While,O
455,the,O
455,proposal,O
455,was,O
455,being,O
455,finalized,O
455,by,O
455,the,O
455,marketing,O
455,team,O
455,",",O
455,Catarina,B-PER
455,",",O
455,who,O
455,had,O
455,just,O
455,returned,O
455,from,O
455,Singapore,O
455,",",O
455,raised,O
455,an,O
455,objection,O
455,.,O
456,The,O
456,person,O
456,you,O
456,spoke,O
456,to,O
456,earlier,O
456,",",O
456,Idil,B-PER
456,",",O
456,will,O
456,send,O
456,the,O
456,report,O
456,.,O
457,Can,O
457,you,O
457,schedule,O
457,a,O
457,meeting,O
457,with,O
457,زهرة,B-PER
457,next,O
457,week,O
457,?,O
458,محمود,B-PER
458,and,O
458,his,O
458,colleague,O
458,Aya,B-PER
458,handled,O
458,the,O
458,presentation,O
458,together,O
458,.,O
459,At,O
459,the,O
459,annual,O
459,summit,O
459,in,O
459,Kuala,O
459,Lumpur,O
459,",",O
459,Hamza,B-PER
459,gave,O
459,a,O
459,keynote,O
459,speech,O
459,.,O
460,Malak,B-PER
460,",",O
460,the,O
460,regional,O
460,director,O
460,",",O
460,approved,O
460,the,O
460,budget,O
460,.,O
461,Both,O
461,Amel,B-PER
461,and,O
461,Mohamed,B-PER
461,have,O
461,extensive,O
461,experience,O
461,in,O
461,logistics,O
461,.,O
462,Do,O
462,you,O
462,remember,O
462,when,O
462,Inoussa,B-PER
462,joined,O
462,the,O
462,company,O
462,?,O
463,Although,O
463,Junior,B-PER
463,was,O
463,nervous,O
463,",",O
463,she,O
463,performed,O
463,well,O
463,.,O
464,This,O
464,is,O
464,Pierre,B-PER
464,",",O
464,our,O
464,new,O
464,team,O
464,member,O
464,.,O
465,I,O
465,met,O
465,ابراهيم,B-PER
465,and,O
465,Mohammed,B-PER
465,at,O
465,the,O
465,workshop,O
465,in,O
465,Jakarta,O
465,.,O
466,The,O
466,consultant,O
466,who,O
466,was,O
466,hired,O
466,byMargarida,O
466,recommended,O
466,a,O
466,new,O
466,tool,O
466,.,O
467,The,O
467,final,O
467,report,O
467,was,O
467,prepared,O
467,by,O
467,Mahamoud,B-PER
467,.,O
468,Uwimana,B-PER
468,",",O
468,the,O
468,regional,O
468,director,O
468,",",O
468,approved,O
468,the,O
468,budget,O
468,.,O
469,While,O
469,the,O
469,proposal,O
469,was,O
469,being,O
469,finalized,O
469,by,O
469,the,O
469,marketing,O
469,team,O
469,",",O
469,Bizuayehu,B-PER
469,",",O
469,who,O
469,had,O
469,just,O
469,returned,O
469,from,O
469,Singapore,O
469,",",O
469,raised,O
469,an,O
469,objection,O
469,.,O
470,Can,O
470,you,O
470,schedule,O
470,a,O
470,meeting,O
470,with,O
470,Margarida,B-PER
470,next,O
470,week,O
470,?,O
471,Both,O
471,Domingas,B-PER
471,and,O
471,António,B-PER
471,have,O
471,extensive,O
471,experience,O
471,in,O
471,logistics,O
471,.,O
472,Have,O
472,you,O
472,met,O
472,Catarina,B-PER
472,from,O
472,the,O
472,accounting,O
472,department,O
472,?,O
473,አላህ,B-PER
473,and,O
473,his,O
473,colleague,O
473,Tesfaye,B-PER
473,handled,O
473,the,O
473,presentation,O
473,together,O
473,.,O
474,Anabela,B-PER
474,and,O
474,his,O
474,colleague,O
474,Pedro,B-PER
474,handled,O
474,the,O
474,presentation,O
474,together,O
474,.,O
475,The,O
475,consultant,O
475,who,O
475,was,O
475,hired,O
475,byFatima,O
475,recommended,O
475,a,O
475,new,O
475,tool,O
475,.,O
476,It,O
476,was,O
476,Alassane,B-PER
476,who,O
476,finalized,O
476,the,O
476,agreement,O
476,.,O
477,The,O
477,person,O
477,you,O
477,spoke,O
477,to,O
477,earlier,O
477,",",O
477,Nuno,B-PER
477,",",O
477,will,O
477,send,O
477,the,O
477,report,O
477,.,O
478,Nobody,O
478,expected,O
478,Girma,B-PER
478,to,O
478,handle,O
478,the,O
478,crisis,O
478,so,O
478,well,O
478,.,O
479,The,O
479,person,O
479,you,O
479,spoke,O
479,to,O
479,earlier,O
479,",",O
479,Lorato,B-PER
479,",",O
479,will,O
479,send,O
479,the,O
479,report,O
479,.,O
480,محمد,B-PER
480,introduced,O
480,Walid,B-PER
480,as,O
480,the,O
480,lead,O
480,consultant,O
480,on,O
480,the,O
480,project,O
480,.,O
481,I,O
481,met,O
481,اميرة,B-PER
481,and,O
481,Ahmed,B-PER
481,at,O
481,the,O
481,workshop,O
481,in,O
481,Jakarta,O
481,.,O
482,Do,O
482,you,O
482,remember,O
482,when,O
482,Adjara,B-PER
482,joined,O
482,the,O
482,company,O
482,?,O
483,محمد,B-PER
483,said,O
483,that,O
483,Aya,B-PER
483,might,O
483,be,O
483,late,O
483,due,O
483,to,O
483,traffic,O
483,.,O
484,While,O
484,the,O
484,proposal,O
484,was,O
484,being,O
484,finalized,O
484,by,O
484,the,O
484,marketing,O
484,team,O
484,",",O
484,Niyonkuru,B-PER
484,",",O
484,who,O
484,had,O
484,just,O
484,returned,O
484,from,O
484,Singapore,O
484,",",O
484,raised,O
484,an,O
484,objection,O
484,.,O
485,The,O
485,woman,O
485,seen,O
485,talking,O
485,to,O
485,Kedir,B-PER
485,was,O
485,the,O
485,CEO,O
485,.,O
486,Ouedraogo,B-PER
486,",",O
486,the,O
486,regional,O
486,director,O
486,",",O
486,approved,O
486,the,O
486,budget,O
486,.,O
487,This,O
487,is,O
487,Christelle,B-PER
487,",",O
487,our,O
487,new,O
487,team,O
487,member,O
487,.,O
488,The,O
488,woman,O
488,seen,O
488,talking,O
488,to,O
488,Tebogo,B-PER
488,was,O
488,the,O
488,CEO,O
488,.,O
489,Amel,B-PER
489,",",O
489,the,O
489,new,O
489,project,O
489,manager,O
489,",",O
489,presented,O
489,the,O
489,budget,O
489,.,O
490,Eman,B-PER
490,",",O
490,the,O
490,regional,O
490,director,O
490,",",O
490,approved,O
490,the,O
490,budget,O
490,.,O
491,Both,O
491,Penny,B-PER
491,and,O
491,Fillemon,B-PER
491,have,O
491,extensive,O
491,experience,O
491,in,O
491,logistics,O
491,.,O
492,The,O
492,person,O
492,you,O
492,spoke,O
492,to,O
492,earlier,O
492,",",O
492,Yacouba,B-PER
492,",",O
492,will,O
492,send,O
492,the,O
492,report,O
492,.,O
493,The,O
493,final,O
493,report,O
493,was,O
493,prepared,O
493,by,O
493,Eman,B-PER
493,.,O
494,Joana,B-PER
494,introduced,O
494,Fátima,B-PER
494,as,O
494,the,O
494,lead,O
494,consultant,O
494,on,O
494,the,O
494,project,O
494,.,O
495,Can,O
495,you,O
495,schedule,O
495,a,O
495,meeting,O
495,with,O
495,Nour,B-PER
495,next,O
495,week,O
495,?,O
496,Ayanda,B-PER
496,",",O
496,the,O
496,new,O
496,project,O
496,manager,O
496,",",O
496,presented,O
496,the,O
496,budget,O
496,.,O
497,Bigirimana,B-PER
497,said,O
497,that,O
497,Irakoze,B-PER
497,might,O
497,be,O
497,late,O
497,due,O
497,to,O
497,traffic,O
497,.,O
498,It,O
498,was,O
498,Precious,B-PER
498,who,O
498,finalized,O
498,the,O
498,agreement,O
498,.,O
499,Isn,O
499,',O
499,t,O
499,Domingos,B-PER
499,presenting,O
499,at,O
499,the,O
499,conference,O
499,?,O
500,Joana,B-PER
500,and,O
500,his,O
500,colleague,O
500,Inês,B-PER
500,handled,O
500,the,O
500,presentation,O
500,together,O
500,.,O
501,Salamata,B-PER
501,said,O
501,that,O
501,Safiatou,B-PER
501,might,O
501,be,O
501,late,O
501,due,O
501,to,O
501,traffic,O
501,.,O
502,The,O
502,report,O
502,",",O
502,as,O
502,mentioned,O
502,by,O
502,Amel,B-PER
502,(,O
502,our,O
502,new,O
502,data,O
502,analyst,O
502,),O
502,",",O
502,needs,O
502,a,O
502,revision,O
502,.,O
503,My,O
503,name,O
503,is,O
503,Ouedraogo,B-PER
503,.,O
504,During,O
504,yesterday,O
504,',O
504,s,O
504,meeting,O
504,",",O
504,Carine,B-PER
504,brought,O
504,up,O
504,an,O
504,interesting,O
504,point,O
504,.,O
505,The,O
505,person,O
505,you,O
505,spoke,O
505,to,O
505,earlier,O
505,",",O
505,Fantaye,B-PER
505,",",O
505,will,O
505,send,O
505,the,O
505,report,O
505,.,O
506,The,O
506,consultant,O
506,who,O
506,was,O
506,hired,O
506,byعلي,O
506,recommended,O
506,a,O
506,new,O
506,tool,O
506,.,O
507,Both,O
507,Sawadogo,B-PER
507,and,O
507,Rasmata,B-PER
507,have,O
507,extensive,O
507,experience,O
507,in,O
507,logistics,O
507,.,O
508,Can,O
508,you,O
508,schedule,O
508,a,O
508,meeting,O
508,with,O
508,Ahmed,B-PER
508,next,O
508,week,O
508,?,O
509,Have,O
509,you,O
509,met,O
509,Malak,B-PER
509,from,O
509,the,O
509,accounting,O
509,department,O
509,?,O
510,My,O
510,name,O
510,is,O
510,Laure,B-PER
510,.,O
511,Everyone,O
511,was,O
511,waiting,O
511,for,O
511,Thabiso,B-PER
511,to,O
511,arrive,O
511,.,O
512,Jean,B-PER
512,Marie,I-PER
512,",",O
512,the,O
512,new,O
512,project,O
512,manager,O
512,",",O
512,presented,O
512,the,O
512,budget,O
512,.,O
513,Both,O
513,Amel,B-PER
513,and,O
513,Marwa,B-PER
513,have,O
513,extensive,O
513,experience,O
513,in,O
513,logistics,O
513,.,O
514,Although,O
514,Yacin,B-PER
514,was,O
514,nervous,O
514,",",O
514,she,O
514,performed,O
514,well,O
514,.,O
515,The,O
515,consultant,O
515,who,O
515,was,O
515,hired,O
515,byFilomena,O
515,recommended,O
515,a,O
515,new,O
515,tool,O
515,.,O
516,After,O
516,the,O
516,interview,O
516,",",O
516,we,O
516,offered,O
516,Eshetu,B-PER
516,the,O
516,position,O
516,.,O
517,The,O
517,report,O
517,",",O
517,as,O
517,mentioned,O
517,by,O
517,Comfort,B-PER
517,(,O
517,our,O
517,new,O
517,data,O
517,analyst,O
517,),O
517,",",O
517,needs,O
517,a,O
517,revision,O
517,.,O
518,Simo,B-PER
518,and,O
518,his,O
518,colleague,O
518,Ayoub,B-PER
518,handled,O
518,the,O
518,presentation,O
518,together,O
518,.,O
519,During,O
519,yesterday,O
519,',O
519,s,O
519,meeting,O
519,",",O
519,Thandeka,B-PER
519,brought,O
519,up,O
519,an,O
519,interesting,O
519,point,O
519,.,O
520,Deka,B-PER
520,said,O
520,that,O
520,Kadra,B-PER
520,might,O
520,be,O
520,late,O
520,due,O
520,to,O
520,traffic,O
520,.,O
521,What,O
521,did,O
521,Tshepo,B-PER
521,say,O
521,about,O
521,the,O
521,proposal,O
521,yesterday,O
521,?,O
522,Although,O
522,Kadra,B-PER
522,was,O
522,nervous,O
522,",",O
522,she,O
522,performed,O
522,well,O
522,.,O
523,Everyone,O
523,was,O
523,waiting,O
523,for,O
523,Kefilwe,B-PER
523,to,O
523,arrive,O
523,.,O
524,ميمي,B-PER
524,",",O
524,the,O
524,new,O
524,project,O
524,manager,O
524,",",O
524,presented,O
524,the,O
524,budget,O
524,.,O
525,Do,O
525,you,O
525,remember,O
525,when,O
525,Joseph,B-PER
525,joined,O
525,the,O
525,company,O
525,?,O
526,What,O
526,did,O
526,Edson,B-PER
526,say,O
526,about,O
526,the,O
526,proposal,O
526,yesterday,O
526,?,O
527,Nobody,O
527,expected,O
527,Isaac,B-PER
527,to,O
527,handle,O
527,the,O
527,crisis,O
527,so,O
527,well,O
527,.,O
528,Asres,B-PER
528,introduced,O
528,Biruk,B-PER
528,as,O
528,the,O
528,lead,O
528,consultant,O
528,on,O
528,the,O
528,project,O
528,.,O
529,Sawadogo,B-PER
529,",",O
529,the,O
529,regional,O
529,director,O
529,",",O
529,approved,O
529,the,O
529,budget,O
529,.,O
530,While,O
530,the,O
530,proposal,O
530,was,O
530,being,O
530,finalized,O
530,by,O
530,the,O
530,marketing,O
530,team,O
530,",",O
530,ود,B-PER
530,",",O
530,who,O
530,had,O
530,just,O
530,returned,O
530,from,O
530,Singapore,O
530,",",O
530,raised,O
530,an,O
530,objection,O
530,.,O
531,Ibrahim,B-PER
531,and,O
531,his,O
531,colleague,O
531,Favour,B-PER
531,handled,O
531,the,O
531,presentation,O
531,together,O
531,.,O
532,فاطمه,B-PER
532,and,O
532,his,O
532,colleague,O
532,عمر,B-PER
532,handled,O
532,the,O
532,presentation,O
532,together,O
532,.,O
533,The,O
533,report,O
533,",",O
533,as,O
533,mentioned,O
533,by,O
533,Margarida,B-PER
533,(,O
533,our,O
533,new,O
533,data,O
533,analyst,O
533,),O
533,",",O
533,needs,O
533,a,O
533,revision,O
533,.,O
534,I,O
534,met,O
534,Woinshet,B-PER
534,and,O
534,Wesen,B-PER
534,at,O
534,the,O
534,workshop,O
534,in,O
534,Jakarta,O
534,.,O
535,The,O
535,report,O
535,",",O
535,as,O
535,mentioned,O
535,by,O
535,Ahmed,B-PER
535,(,O
535,our,O
535,new,O
535,data,O
535,analyst,O
535,),O
535,",",O
535,needs,O
535,a,O
535,revision,O
535,.,O
536,Joseph,B-PER
536,and,O
536,his,O
536,colleague,O
536,Grace,B-PER
536,handled,O
536,the,O
536,presentation,O
536,together,O
536,.,O
537,Samuel,B-PER
537,introduced,O
537,Isaac,B-PER
537,as,O
537,the,O
537,lead,O
537,consultant,O
537,on,O
537,the,O
537,project,O
537,.,O
538,Both,O
538,Saredo,B-PER
538,and,O
538,Hodan,B-PER
538,have,O
538,extensive,O
538,experience,O
538,in,O
538,logistics,O
538,.,O
539,Although,O
539,Sara,B-PER
539,was,O
539,nervous,O
539,",",O
539,she,O
539,performed,O
539,well,O
539,.,O
540,At,O
540,the,O
540,annual,O
540,summit,O
540,in,O
540,Kuala,O
540,Lumpur,O
540,",",O
540,Ali,B-PER
540,gave,O
540,a,O
540,keynote,O
540,speech,O
540,.,O
541,Can,O
541,you,O
541,schedule,O
541,a,O
541,meeting,O
541,with,O
541,Bruno,B-PER
541,next,O
541,week,O
541,?,O
542,My,O
542,name,O
542,is,O
542,Mpho,B-PER
542,.,O
543,The,O
543,person,O
543,you,O
543,spoke,O
543,to,O
543,earlier,O
543,",",O
543,Meme,B-PER
543,",",O
543,will,O
543,send,O
543,the,O
543,report,O
543,.,O
